ANSC250 0101 10:00am MWF 10:50am
ANSC260 0101 10:00am MW 10:50am
ANSC260 0101 8:00am F 12:00pm
ANSC315 0101 12:30pm TuTh 1:45pm
ANSC315 0101 8:00am Th 8:50am
ANSC315 0102 12:30pm TuTh 1:45pm
ANSC315 0102 9:00am Th 9:50am
ANSC315 0103 12:30pm TuTh 1:45pm
ANSC315 0103 1:00pm F 1:50pm
ANSC327 0101 11:00am TuTh 12:15pm
ANSC340 0101 9:30am TuTh 10:45am
ANSC420 0101 1:00pm W 5:00pm
ANSC435 0101 2:00pm Tu 3:15pm
ANSC435 0101 2:00pm Th 5:00pm
ANSC444 0101 2:00pm MWF 2:50pm
ANSC450 0101 3:00pm MWF 3:50pm
ANSC452 0101 2:00pm TuTh 3:15pm
ANSC453 0101 4:00pm MW 5:15pm
ANSC644 0101 2:00pm MWF 2:50pm
ANSC644 0101 9:00am Th 9:50am
ANTH298I 0101 11:00am MW 12:15pm
ANTH340 0101 4:30pm MW 5:45pm
ANTH360 0101 9:30am TuTh 10:45am
ANTH410 0101 6:00pm M 8:40pm
ANTH447 0101 12:30pm TuTh 1:45pm
ANTH454 0101 11:00am TuTh 12:15pm
ANTH610 0101 6:00pm M 8:40pm
ANTH615 0101 2:00pm Th 4:40pm
ANTH617 0101 6:00pm Th 8:40pm
ANTH630 0101 6:00pm W 8:45pm
ANTH646 0101 3:00pm MW 4:15pm
ANTH647 0101 12:30pm TuTh 1:45pm
ANTH654 0101 11:00am TuTh 12:15pm
ANTH720 0101 6:00pm Th 8:40pm
ANTH740 0101 3:00pm Tu 5:40pm
AOSC123 0101 12:00pm MW 12:50pm
AOSC123 0101 9:00am F 9:50am
AOSC123 0102 12:00pm MW 12:50pm
AOSC123 0102 11:00am F 11:50am
AOSC123 0103 12:00pm MW 12:50pm
AOSC123 0103 12:00pm F 12:50pm
AOSC123 0104 12:00pm MW 12:50pm
AOSC123 0104 9:30am Th 10:20am
AOSC123 0105 12:00pm MW 12:50pm
AOSC123 0105 11:00am Th 11:50am
AOSC123 0106 12:00pm MW 12:50pm
AOSC123 0106 9:00am F 9:50am
AOSC123 0107 12:00pm MW 12:50pm
AOSC123 0107 9:30am Th 10:20am
AOSC123 0108 12:00pm MW 12:50pm
AOSC123 0108 12:00pm F 12:50pm
AOSC123 0109 12:00pm MW 12:50pm
AOSC123 0109 11:00am Th 11:50am
AOSC200 0101 8:00am TuTh 9:15am
AOSC200 0101 1:00pm W 1:50pm
AOSC200 0102 8:00am TuTh 9:15am
AOSC200 0102 2:00pm W 2:50pm
AOSC200 0103 8:00am TuTh 9:15am
AOSC200 0103 3:00pm W 3:50pm
AOSC200 0104 8:00am TuTh 9:15am
AOSC200 0104 1:00pm W 1:50pm
AOSC200 0201 2:00pm TuTh 3:15pm
AOSC200 0201 2:00pm W 2:50pm
AOSC200 0202 2:00pm TuTh 3:15pm
AOSC200 0202 3:00pm W 3:50pm
AOSC200 0203 2:00pm TuTh 3:15pm
AOSC200 0203 1:00pm M 1:50pm
AOSC200 0204 2:00pm TuTh 3:15pm
AOSC200 0204 2:00pm M 2:50pm
AOSC201 0101 2:30pm Tu 4:30pm
AOSC201 0102 8:00am W 10:00am
AOSC201 0103 8:00am F 10:00am
AOSC201 0104 8:00am M 10:00am
AOSC401 0101 10:00am F 12:45pm
AOSC432 0101 9:30am TuTh 10:45am
AOSC434 0101 2:00pm TuTh 3:15pm
AOSC611 0101 11:00am MWF 11:50am
AOSC615 0101 12:30pm TuTh 1:45pm
AOSC617 0101 9:30am MW 10:45am
AOSC621 0101 9:00am TuTh 10:15am
AOSC630 0101 11:30am W 2:00pm
AOSC637 0101 12:30pm TuTh 1:45pm
AOSC675 0101 3:30pm Tu 6:00pm
AOSC818 0101 3:30pm Th 4:30pm
ARAB107 0101 9:30am TuTh 10:45am
ARAB205 0101 10:00am MWF 11:50am
ARAB205 0201 12:00pm MWF 1:50pm
ARAB298B 0101 3:30pm TuTh 4:45pm
ARAB305 0101 11:00am MWF 11:50am
ARAB321 0101 2:00pm MW 3:15pm
ARAB402 0101 3:30pm MW 4:45pm
ARCH101 0101 10:30am Tu 12:15pm
ARCH101 0301 11:00am M 12:50pm
ARCH101 0401 4:00pm Th 5:50pm
ARCH170 0101 10:00am MW 10:50am
ARCH170 0101 10:00am F 10:50am
ARCH170 0102 10:00am MW 10:50am
ARCH170 0102 12:00pm W 12:50pm
ARCH170 0103 10:00am MW 10:50am
ARCH170 0103 9:00am F 9:50am
ARCH170 0104 10:00am MW 10:50am
ARCH170 0104 2:00pm Th 2:50pm
ARCH170 0105 10:00am MW 10:50am
ARCH170 0105 12:00pm W 12:50pm
ARCH170 0106 10:00am MW 10:50am
ARCH170 0106 9:00am F 9:50am
ARCH170 0107 10:00am MW 10:50am
ARCH170 0107 2:00pm Tu 2:50pm
ARCH170 0109 10:00am MW 10:50am
ARCH170 0109 1:00pm W 1:50pm
ARCH170 0110 10:00am MW 10:50am
ARCH170 0110 12:30pm Tu 1:20pm
ARCH170 0111 10:00am MW 10:50am
ARCH170 0111 10:00am F 10:50am
ARCH170 0112 10:00am MW 10:50am
ARCH170 0112 1:00pm W 1:50pm
ARCH224 0101 12:30pm TuTh 1:45pm
ARCH226 0101 9:00am TuTh 10:15am
ARCH242 0101 8:00am F 9:50am
ARCH242 0102 8:00am F 9:50am
ARCH242 0103 8:00am F 9:50am
ARCH242 0104 8:00am F 9:50am
ARCH242 0105 8:00am F 9:50am
ARCH401 0101 2:00pm MWF 6:00pm
ARCH403 0101 2:00pm MWF 6:00pm
ARCH405 0101 2:00pm MWF 6:00pm
ARCH407 0101 2:00pm MWF 6:00pm
ARCH411 0101 10:30am TuTh 12:15pm
ARCH413 0101 2:00pm TuTh 3:45pm
ARCH420 0101 5:00pm TuTh 6:15pm
ARCH427 0101 2:00pm Th 4:50pm
ARCH445 0101 10:00am M 10:50am
ARCH445 0101 10:00am W 11:50am
ARCH460 0101 9:00am W 12:00pm
ARCH461 0101 9:30am TuTh 10:45am
ARCH470 0101 2:00pm Tu 3:50pm
ARCH470 0101 2:00pm Th 3:50pm
ARCH601 0101 2:00pm MWF 6:00pm
ARCH635 0101 12:30pm TuTh 1:45pm
ARCH655 0101 7:00pm Th 10:00pm
ARCH797 0101 8:30am W 11:20am
ARCH798 0101 2:00pm Tu 6:00pm
ARCH798 0201 2:00pm Th 6:00pm
AREC200 0101 11:00am MW 11:50am
AREC200 0101 11:00am F 11:50am
AREC200 0102 11:00am MW 11:50am
AREC200 0102 11:00am F 11:50am
AREC200 0103 11:00am MW 11:50am
AREC200 0103 1:00pm F 1:50pm
AREC200 0104 11:00am MW 11:50am
AREC200 0104 1:00pm F 1:50pm
AREC240 0101 2:00pm TuTh 3:15pm
AREC240 0101 1:00pm M 1:50pm
AREC240 0102 2:00pm TuTh 3:15pm
AREC240 0102 2:00pm M 2:50pm
AREC332 0101 2:00pm MW 3:15pm
AREC365 0101 11:00am MWF 11:50am
AREC382 0101 1:00pm MW 2:15pm
AREC404 0101 3:30pm TuTh 4:45pm
AREC405 0101 2:00pm TuTh 3:15pm
AREC427 0101 10:00am MWF 10:50am
AREC435 0101 12:30pm TuTh 1:45pm
AREC445 0101 11:00am TuTh 12:15pm
AREC610 0101 9:30am TuTh 10:45am
AREC624 0101 10:00am MW 12:30pm
AREC624 0101 10:00am F 12:00pm
AREC645 0101 12:30pm TuTh 1:45pm
AREC845 0101 12:30pm TuTh 1:45pm
ARHU318C 0101 2:00pm F 3:30pm
ARHU468 0101 3:30pm M 5:30pm
ARMY102 0101 1:00pm W 1:50pm
ARMY102 0101 4:00pm Th 6:00pm
ARMY104 0101 6:30am MWTh 7:30am
ARMY202 0102 2:00pm Tu 3:50pm
ARMY202 0102 4:00pm Th 6:00pm
ARMY202 0102 6:30am MWTh 7:30am
ARMY302 0101 3:30pm Tu 6:45pm
ARMY302 0101 4:00pm Th 6:00pm
ARMY302 0101 6:30am MWTh 7:30am
ARMY402 0101 3:30pm Tu 6:45pm
ARMY402 0101 4:00pm Th 6:00pm
ARMY402 0101 6:30am MWTh 7:30am
ARSC059 0101 7:00am Th 8:50am
ARSC101 0101 9:00am Tu 9:50am
ARSC101 0102 9:00am Th 9:50am
ARSC101 0103 12:00pm Th 12:50pm
ARSC201 0101 10:00am Th 10:50am
ARSC201 0102 11:00am Th 11:50am
ARSC201 0103 8:00am Tu 8:50am
ARSC301 0101 9:00am Th 12:00pm
ARSC301 0102 2:00pm TuTh 3:30pm
ARSC401 0101 9:00am Th 12:00pm
ARSC401 0102 2:00pm TuTh 3:30pm
ARTH200 0101 9:30am TuTh 10:20am
ARTH200 0101 9:00am F 9:50am
ARTH200 0102 9:30am TuTh 10:20am
ARTH200 0102 10:00am W 10:50am
ARTH200 0103 9:30am TuTh 10:20am
ARTH200 0103 11:00am F 11:50am
ARTH200 0104 9:30am TuTh 10:20am
ARTH200 0104 10:00am F 10:50am
ARTH200 0105 9:30am TuTh 10:20am
ARTH200 0105 9:00am W 9:50am
ARTH200 0106 9:30am TuTh 10:20am
ARTH200 0106 9:00am M 9:50am
ARTH320 0101 11:00am TuTh 12:15pm
ARTH324 0101 2:00pm TuTh 3:15pm
ARTH335 0101 9:30am TuTh 10:45am
ARTH350 0101 12:30pm TuTh 1:45pm
ARTH357 0101 2:00pm M 4:30pm
ARTH370 0101 12:00pm W 2:30pm
ARTH382 0101 3:30pm W 6:00pm
ARTH383 0101 12:30pm TuTh 1:45pm
ARTH444 0101 11:00am TuTh 12:15pm
ARTH496 0101 3:00pm M 5:30pm
ARTH738 0101 3:00pm W 5:40pm
ARTH739 0101 3:00pm M 5:40pm
ARTH759 0101 12:00pm Th 2:40pm
ARTH779 0101 3:00pm Tu 5:40pm
ARTH789 0101 12:00pm Tu 2:40pm
ARTT100 0101 9:00am TuTh 11:30am
ARTT100 0201 9:00am TuTh 11:30am
ARTT100 0301 12:30pm MW 3:00pm
ARTT100 0401 12:30pm MW 3:00pm
ARTT100 0501 9:00am MW 11:30am
ARTT100 0601 9:00am MW 11:30am
ARTT100 0701 12:30pm TuTh 3:00pm
ARTT100 0801 12:30pm TuTh 3:00pm
ARTT100 0901 3:00pm MW 5:30pm
ARTT100 1001 3:00pm MW 5:30pm
ARTT110 0101 9:00am TuTh 11:30am
ARTT110 0201 12:30pm TuTh 3:00pm
ARTT110 0301 12:30pm MW 3:00pm
ARTT110 0401 12:30pm MW 3:00pm
ARTT110 0501 3:00pm TuTh 5:30pm
ARTT110 0601 3:00pm TuTh 5:30pm
ARTT110 0701 3:00pm MW 5:30pm
ARTT110 0801 3:00pm MW 5:30pm
ARTT110 0901 9:00am MW 11:30am
ARTT110 1001 9:00am MW 11:30am
ARTT200 0101 12:30pm TuTh 3:00pm
ARTT200 0201 9:00am MW 11:30am
ARTT200 0301 12:30pm MW 3:00pm
ARTT200 0401 3:00pm MW 5:30pm
ARTT210 0101 9:00am TuTh 11:30am
ARTT210 0201 6:00pm MW 8:30pm
ARTT210 0301 12:30pm MW 3:00pm
ARTT210 0401 3:00pm TuTh 5:30pm
ARTT320 0101 3:00pm MW 5:30pm
ARTT320 0201 12:30pm TuTh 3:00pm
ARTT320 0301 9:00am MW 11:30am
ARTT330 0101 12:30pm MW 3:00pm
ARTT331 0101 12:30pm TuTh 3:00pm
ARTT333 0101 3:00pm TuTh 5:30pm
ARTT333H 0101 3:00pm TuTh 5:30pm
ARTT340 0101 12:30pm MW 3:00pm
ARTT343 0101 12:30pm TuTh 3:00pm
ARTT343H 0101 12:30pm TuTh 3:00pm
ARTT344 0101 9:00am MW 11:30am
ARTT350 0101 9:00am MW 11:30am
ARTT351 0101 9:00am TuTh 11:30am
ARTT352 0101 3:00pm MW 5:30pm
ARTT353 0101 9:00am MW 11:30am
ARTT353 0101 9:00am MW 11:30am
ARTT354 0101 12:30pm MW 3:00pm
ARTT354 0201 10:00am MW 12:30pm
ARTT354 0301 10:00am MW 12:30pm
ARTT354 0401 3:30pm TuTh 6:00pm
ARTT354 0501 3:30pm TuTh 6:00pm
ARTT768 0101 6:30pm W 8:10pm
ASTR100 0101 9:30am TuTh 10:45am
ASTR100 0101 1:00pm W 1:50pm
ASTR100 0102 9:30am TuTh 10:45am
ASTR100 0102 2:00pm W 2:50pm
ASTR100 0103 9:30am TuTh 10:45am
ASTR100 0103 10:00am F 10:50am
ASTR100 0104 9:30am TuTh 10:45am
ASTR100 0104 12:00pm F 12:50pm
ASTR100 0105 9:30am TuTh 10:45am
ASTR100 0105 11:00am W 11:50am
ASTR100 0106 9:30am TuTh 10:45am
ASTR100 0106 11:00am F 11:50am
ASTR100 0201 9:00am MWF 9:50am
ASTR100 0201 10:00am M 10:50am
ASTR100 0202 9:00am MWF 9:50am
ASTR100 0202 11:00am M 11:50am
ASTR100 0203 9:00am MWF 9:50am
ASTR100 0203 12:00pm M 12:50pm
ASTR100 0204 9:00am MWF 9:50am
ASTR100 0204 1:00pm M 1:50pm
ASTR101 0101 11:00am TuTh 12:15pm
ASTR101 0101 5:30pm Tu 7:30pm
ASTR101 0101 3:30pm Tu 4:20pm
ASTR101 0102 11:00am TuTh 12:15pm
ASTR101 0102 8:30am W 10:30am
ASTR101 0102 3:30pm Tu 4:20pm
ASTR101 0103 11:00am TuTh 12:15pm
ASTR101 0103 11:00am W 1:00pm
ASTR101 0103 10:00am W 10:50am
ASTR101 0104 11:00am TuTh 12:15pm
ASTR101 0104 8:30am Th 10:30am
ASTR101 0104 10:00am W 10:50am
ASTR101 0105 11:00am TuTh 12:15pm
ASTR101 0105 6:00pm W 8:00pm
ASTR101 0105 12:00pm W 12:50pm
ASTR101 0106 11:00am TuTh 12:15pm
ASTR101 0106 3:30pm Th 5:30pm
ASTR101 0106 12:00pm W 12:50pm
ASTR101 0107 11:00am TuTh 12:15pm
ASTR101 0107 6:00pm Th 8:00pm
ASTR101 0107 3:00pm W 3:50pm
ASTR101 0108 11:00am TuTh 12:15pm
ASTR101 0108 10:00am F 12:00pm
ASTR101 0108 3:00pm W 3:50pm
ASTR121 0101 11:00am TuTh 12:15pm
ASTR121 0101 2:00pm M 4:00pm
ASTR121 0101 11:00am F 11:50am
ASTR121 0201 11:00am TuTh 12:15pm
ASTR121 0201 11:00am M 1:00pm
ASTR121 0201 11:00am F 11:50am
ASTR300 0101 9:30am TuTh 10:45am
ASTR320 0101 2:00pm TuTh 3:15pm
ASTR320 0101 2:00pm M 2:50pm
ASTR330 0101 12:30pm TuTh 1:45pm
ASTR340 0101 2:00pm TuTh 3:15pm
ASTR380 0101 9:30am TuTh 10:45am
ASTR421 0101 11:00am TuTh 12:15pm
ASTR450 0101 3:30pm TuTh 4:45pm
ASTR670 0101 12:30pm TuTh 1:45pm
ASTR680 0101 2:00pm TuTh 3:15pm
ASTR695 0101 5:00pm M 5:50pm
BCHM462 0101 3:30pm TuTh 4:45pm
BCHM463 0101 11:00am MWF 11:50am
BCHM464 0101 12:30pm Tu 1:20pm
BCHM464 0101 12:30pm Th 5:20pm
BCHM464 0102 12:30pm Tu 1:20pm
BCHM464 0102 1:00pm W 6:00pm
BCHM465 0101 12:00pm MWF 12:50pm
BCHM485 0101 9:30am TuTh 10:45am
BCHM669 0101 10:00am MW 11:15am
BCHM675 0101 9:30am TuTh 10:45am
BCHM676 0101 12:30pm TuTh 1:45pm
BIOE120 0101 3:30pm TuTh 4:45pm
BIOE121 0101 10:00am M 10:50am
BIOE121 0101 10:00am W 11:30am
BIOE121 0102 10:00am M 10:50am
BIOE121 0102 1:00pm W 2:30pm
BIOE150 0101 2:00pm W 4:30pm
BIOE232 0101 12:30pm TuTh 1:45pm
BIOE232 0101 9:00am F 10:50am
BIOE232 0102 12:30pm TuTh 1:45pm
BIOE232 0102 11:00am F 12:50pm
BIOE232 0103 12:30pm TuTh 1:45pm
BIOE232 0103 1:00pm F 2:50pm
BIOE241 0101 5:00pm MWF 5:50pm
BIOE241 0201 4:00pm MWF 4:50pm
BIOE332 0101 2:00pm TuTh 3:15pm
BIOE332 0101 3:30pm Tu 4:20pm
BIOE332 0102 2:00pm TuTh 3:15pm
BIOE332 0102 3:30pm Th 4:20pm
BIOE404 0101 10:00am MWF 10:50am
BIOE411 0101 2:00pm M 4:30pm
BIOE420 0101 4:30pm TuTh 5:45pm
BIOE431 0101 11:00am MW 12:15pm
BIOE450 0101 2:00pm W 4:30pm
BIOE453 0101 11:00am TuTh 12:15pm
BIOE454 0101 8:30am Th 10:50am
BIOE454 0102 8:30am Tu 10:50am
BIOE484 0101 9:30am TuTh 10:45am
BIOE603 0101 2:00pm W 4:30pm
BIOE606 0101 11:00am F 11:50am
BIOE608 0101 11:00am F 11:50am
BIOE611 0101 2:00pm M 4:30pm
BIOE612 0101 5:00pm TuTh 6:15pm
BIOE621 0101 12:00pm TuTh 1:50pm
BIOE631 0101 11:00am MW 12:15pm
BIOE640 0101 5:00pm MW 6:15pm
BIOE653 0101 11:00am TuTh 12:15pm
BIOL600 0101 3:00pm W 5:00pm
BIOL600 0201 3:00pm W 5:00pm
BIOM301 0101 12:30pm TuTh 1:20pm
BIOM301 0101 9:00am M 9:50am
BIOM301 0102 12:30pm TuTh 1:20pm
BIOM301 0102 10:00am M 10:50am
BIOM301 0103 12:30pm TuTh 1:20pm
BIOM301 0103 11:00am M 11:50am
BIOM301 0104 12:30pm TuTh 1:20pm
BIOM301 0104 8:30am Tu 9:20am
BIOM301 0105 12:30pm TuTh 1:20pm
BIOM301 0105 9:30am Tu 10:20am
BIOM301 0106 12:30pm TuTh 1:20pm
BIOM301 0106 11:00am Tu 11:50am
BIOM602 0101 2:00pm TuTh 3:15pm
BIOM602 0101 3:30pm Tu 5:30pm
BIOM602 0102 2:00pm TuTh 3:15pm
BIOM602 0102 3:30pm Th 5:30pm
BMGT110 0101 12:30pm TuTh 1:45pm
BMGT202 0101 12:30pm TuTh 1:45pm
BMGT220 0101 2:00pm TuTh 3:15pm
BMGT220 0101 2:00pm F 2:50pm
BMGT220 0102 2:00pm TuTh 3:15pm
BMGT220 0102 9:00am F 9:50am
BMGT220 0103 2:00pm TuTh 3:15pm
BMGT220 0103 10:00am F 10:50am
BMGT220 0104 2:00pm TuTh 3:15pm
BMGT220 0104 11:00am F 11:50am
BMGT220 0105 2:00pm TuTh 3:15pm
BMGT220 0105 12:00pm F 12:50pm
BMGT220 0106 2:00pm TuTh 3:15pm
BMGT220 0106 1:00pm F 1:50pm
BMGT220 0201 3:30pm TuTh 4:45pm
BMGT220 0201 2:00pm F 2:50pm
BMGT220 0202 3:30pm TuTh 4:45pm
BMGT220 0202 9:00am F 9:50am
BMGT220 0203 3:30pm TuTh 4:45pm
BMGT220 0203 10:00am F 10:50am
BMGT220 0204 3:30pm TuTh 4:45pm
BMGT220 0204 11:00am F 11:50am
BMGT220 0205 3:30pm TuTh 4:45pm
BMGT220 0205 12:00pm F 12:50pm
BMGT220 0206 3:30pm TuTh 4:45pm
BMGT220 0206 1:00pm F 1:50pm
BMGT220H 0101 11:00am TuTh 12:15pm
BMGT221 0101 9:30am TuTh 10:45am
BMGT221 0101 2:00pm F 2:50pm
BMGT221 0102 9:30am TuTh 10:45am
BMGT221 0102 9:00am F 9:50am
BMGT221 0103 9:30am TuTh 10:45am
BMGT221 0103 10:00am F 10:50am
BMGT221 0104 9:30am TuTh 10:45am
BMGT221 0104 11:00am F 11:50am
BMGT221 0105 9:30am TuTh 10:45am
BMGT221 0105 12:00pm F 12:50pm
BMGT221 0106 9:30am TuTh 10:45am
BMGT221 0106 1:00pm F 1:50pm
BMGT221 0201 11:00am TuTh 12:15pm
BMGT221 0201 2:00pm F 2:50pm
BMGT221 0202 11:00am TuTh 12:15pm
BMGT221 0202 9:00am F 9:50am
BMGT221 0203 11:00am TuTh 12:15pm
BMGT221 0203 10:00am F 10:50am
BMGT221 0204 11:00am TuTh 12:15pm
BMGT221 0204 11:00am F 11:50am
BMGT221 0205 11:00am TuTh 12:15pm
BMGT221 0205 12:00pm F 12:50pm
BMGT221 0206 11:00am TuTh 12:15pm
BMGT221 0206 1:00pm F 1:50pm
BMGT221 0301 12:30pm TuTh 1:45pm
BMGT221 0301 2:00pm F 2:50pm
BMGT221 0302 12:30pm TuTh 1:45pm
BMGT221 0302 9:00am F 9:50am
BMGT221 0303 12:30pm TuTh 1:45pm
BMGT221 0303 10:00am F 10:50am
BMGT221 0304 12:30pm TuTh 1:45pm
BMGT221 0304 11:00am F 11:50am
BMGT221 0305 12:30pm TuTh 1:45pm
BMGT221 0305 12:00pm F 12:50pm
BMGT221 0306 12:30pm TuTh 1:45pm
BMGT221 0306 1:00pm F 1:50pm
BMGT221H 0101 12:30pm TuTh 1:45pm
BMGT230 0101 9:30am MW 10:45am
BMGT230 0101 8:00am F 8:50am
BMGT230 0102 9:30am MW 10:45am
BMGT230 0102 9:00am F 9:50am
BMGT230 0103 9:30am MW 10:45am
BMGT230 0103 10:00am F 10:50am
BMGT230 0104 9:30am MW 10:45am
BMGT230 0104 11:00am F 11:50am
BMGT230 0105 9:30am MW 10:45am
BMGT230 0105 12:00pm F 12:50pm
BMGT230 0106 9:30am MW 10:45am
BMGT230 0106 1:00pm F 1:50pm
BMGT230 0107 9:30am MW 10:45am
BMGT230 0107 2:00pm F 2:50pm
BMGT230 0201 11:00am MW 12:15pm
BMGT230 0201 8:00am F 8:50am
BMGT230 0202 11:00am MW 12:15pm
BMGT230 0202 9:00am F 9:50am
BMGT230 0203 11:00am MW 12:15pm
BMGT230 0203 10:00am F 10:50am
BMGT230 0204 11:00am MW 12:15pm
BMGT230 0204 11:00am F 11:50am
BMGT230 0205 11:00am MW 12:15pm
BMGT230 0205 12:00pm F 12:50pm
BMGT230 0206 11:00am MW 12:15pm
BMGT230 0206 1:00pm F 1:50pm
BMGT230 0207 11:00am MW 12:15pm
BMGT230 0207 2:00pm F 2:50pm
BMGT230 0301 2:00pm MW 3:15pm
BMGT230 0301 8:00am F 8:50am
BMGT230 0302 2:00pm MW 3:15pm
BMGT230 0302 9:00am F 9:50am
BMGT230 0303 2:00pm MW 3:15pm
BMGT230 0303 10:00am F 10:50am
BMGT230 0304 2:00pm MW 3:15pm
BMGT230 0304 11:00am F 11:50am
BMGT230 0305 2:00pm MW 3:15pm
BMGT230 0305 12:00pm F 12:50pm
BMGT230 0306 2:00pm MW 3:15pm
BMGT230 0306 1:00pm F 1:50pm
BMGT230 0307 2:00pm MW 3:15pm
BMGT230 0307 2:00pm F 2:50pm
BMGT230B 0103 9:30am MW 10:45am
BMGT230B 0103 10:00am F 10:50am
BMGT230B 0105 9:30am MW 10:45am
BMGT230B 0105 12:00pm F 12:50pm
BMGT230B 0106 9:30am MW 10:45am
BMGT230B 0106 1:00pm F 1:50pm
BMGT230B 0107 9:30am MW 10:45am
BMGT230B 0107 2:00pm F 2:50pm
BMGT230B 0202 11:00am MW 12:15pm
BMGT230B 0202 9:00am F 9:50am
BMGT230B 0204 11:00am MW 12:15pm
BMGT230B 0204 11:00am F 11:50am
BMGT230B 0205 11:00am MW 12:15pm
BMGT230B 0205 12:00pm F 12:50pm
BMGT230B 0206 11:00am MW 12:15pm
BMGT230B 0206 1:00pm F 1:50pm
BMGT230B 0301 2:00pm MW 3:15pm
BMGT230B 0301 8:00am F 8:50am
BMGT230B 0302 2:00pm MW 3:15pm
BMGT230B 0302 9:00am F 9:50am
BMGT230B 0304 2:00pm MW 3:15pm
BMGT230B 0304 11:00am F 11:50am
BMGT230B 0305 2:00pm MW 3:15pm
BMGT230B 0305 12:00pm F 12:50pm
BMGT230H 0101 12:30pm TuTh 1:45pm
BMGT230M 0104 9:30am MW 10:45am
BMGT230M 0104 11:00am F 11:50am
BMGT230M 0203 11:00am MW 12:15pm
BMGT230M 0203 10:00am F 10:50am
BMGT230M 0207 11:00am MW 12:15pm
BMGT230M 0207 2:00pm F 2:50pm
BMGT230M 0306 2:00pm MW 3:15pm
BMGT230M 0306 1:00pm F 1:50pm
BMGT301 0101 11:00am TuTh 12:15pm
BMGT301 0201 3:30pm TuTh 4:45pm
BMGT301 0301 12:30pm TuTh 1:45pm
BMGT301 0401 2:00pm TuTh 3:15pm
BMGT301 0501 11:00am MW 12:15pm
BMGT301 0601 3:30pm MW 4:45pm
BMGT302 0101 3:30pm TuTh 4:45pm
BMGT302 0101 5:00pm Th 5:50pm
BMGT302 0201 3:30pm MW 4:45pm
BMGT302 0201 6:00pm Th 6:50pm
BMGT302 0301 12:30pm TuTh 1:45pm
BMGT302 0301 7:00pm Th 7:50pm
BMGT310 0101 11:00am MW 12:15pm
BMGT310 0201 12:30pm MW 1:45pm
BMGT310 0301 2:00pm MW 3:15pm
BMGT310 0401 12:30pm TuTh 1:45pm
BMGT310 0501 2:00pm TuTh 3:15pm
BMGT311 0101 9:30am MW 10:45am
BMGT311 0201 12:30pm MW 1:45pm
BMGT311 0301 2:00pm MW 3:15pm
BMGT311 0401 12:30pm TuTh 1:45pm
BMGT321 0101 3:30pm MW 4:45pm
BMGT321 0201 9:30am TuTh 10:45am
BMGT321 0301 11:00am TuTh 12:15pm
BMGT321 0401 12:30pm TuTh 1:45pm
BMGT323 0101 12:30pm MW 1:45pm
BMGT323 0201 2:00pm MW 3:15pm
BMGT323 0301 7:00pm W 9:40pm
BMGT326 0101 9:30am MW 10:45am
BMGT326 0201 12:30pm MW 1:45pm
BMGT326 0301 2:00pm MW 3:15pm
BMGT326 0401 3:30pm MW 4:45pm
BMGT332 0101 2:00pm TuTh 3:15pm
BMGT332 0201 11:00am TuTh 12:15pm
BMGT340 0101 5:00pm MW 6:15pm
